	log2FoldChange	padj	external_gene_name	Description
ENSG00000288663	1.14468313883004	0.0004492314051241		novel protein, readthrough PFDN5-C12orf10
ENSG00000286231	-2.573003565083	0.0004575218871232		
ENSG00000122012	3.9063865439341	0.0004672782140556	SV2C	synaptic vesicle glycoprotein 2C
ENSG00000259877	1.38231210283394	0.0004726089985718	ZNF778-DT	ZNF778 divergent transcript
ENSG00000213626	-1.9141237505324	0.000496375742779	LBH	LBH regulator of WNT signaling pathway
ENSG00000183833	1.19788827063122	0.0005233328379508	CFAP91	cilia and flagella associated protein 91
ENSG00000176692	-1.33606911048721	0.0005347075441241	FOXC2	forkhead box C2
ENSG00000250722	1.51403388619966	0.0005593140215725	SELENOP	selenoprotein P
ENSG00000285933	-1.14818014600588	0.000584053811522		
ENSG00000285188	1.1884804263207	0.0005893408620643	PDE4C	phosphodiesterase 4C
ENSG00000134874	1.02148688730873	0.0006087032732912	DZIP1	DAZ interacting zinc finger protein 1
ENSG00000162999	1.77064940004011	0.0006394120695566	DUSP19	dual specificity phosphatase 19
ENSG00000026751	-1.11291013089354	0.0006407265641762	SLAMF7	SLAM family member 7
ENSG00000167656	1.72562970600446	0.0006574948908294	LY6D	lymphocyte antigen 6 family member D
ENSG00000144820	1.54151288586535	0.0006588714222569	ADGRG7	adhesion G protein-coupled receptor G7
ENSG00000106034	-2.29906552420858	0.0006610729672983	CPED1	cadherin like and PC-esterase domain containing 1
ENSG00000137673	-1.21908138023577	0.0006612697447614	MMP7	matrix metallopeptidase 7
ENSG00000268916	-3.25217386759678	0.000665496048723	CSAG3	CSAG family member 3
ENSG00000103647	-1.97184695444129	0.0006734230125716	CORO2B	coronin 2B
ENSG00000187193	-1.15722582504071	0.0006855397468378	MT1X	metallothionein 1X
ENSG00000212724	-4.68966819333085	0.0006859787610422		
ENSG00000291105	-1.32674017157744	0.0006918681101996		
ENSG00000249007	1.89811640322597	0.0006945163828735		
ENSG00000134775	-2.51120008925269	0.0007006000881113	FHOD3	formin homology 2 domain containing 3
ENSG00000103044	-1.55352169320166	0.0007026301633222	HAS3	hyaluronan synthase 3
ENSG00000289548	1.51746675066476	0.0007076341192555		
ENSG00000116254	-1.42225140841236	0.0007102620991962	CHD5	chromodomain helicase DNA binding protein 5
ENSG00000106404	1.36346765725112	0.0007125139799301	CLDN15	claudin 15
ENSG00000111335	-2.07403916715084	0.0007328789367146	OAS2	2'-5'-oligoadenylate synthetase 2
ENSG00000177494	-2.40277475471916	0.0007466164017309	ZBED2	zinc finger BED-type containing 2
ENSG00000137745	-2.27600879173483	0.0007520277237641	MMP13	matrix metallopeptidase 13
ENSG00000110848	-3.38824394477127	0.0007551350900804	CD69	CD69 molecule
ENSG00000288705	4.27620063703781	0.0007617380402371	UGT1A5	UDP glucuronosyltransferase family 1 member A5
ENSG00000196335	1.09293689600279	0.000798215109219	STK31	serine/threonine kinase 31
ENSG00000244122	2.27837018969836	0.0008061223384177	UGT1A7	UDP glucuronosyltransferase family 1 member A7
ENSG00000175764	-1.06455225049052	0.000813185272538	TTLL11	tubulin tyrosine ligase like 11
ENSG00000184434	3.15167681729501	0.0008154739242081	LRRC19	leucine rich repeat containing 19
ENSG00000135374	4.09260594369228	0.0008341051958814	ELF5	E74 like ETS transcription factor 5
ENSG00000182901	1.90211724149488	0.0008601016459338	RGS7	regulator of G protein signaling 7
ENSG00000167613	3.02536716139629	0.0008847873317616		
ENSG00000112182	-1.59625898832196	0.0008972709798631	BACH2	BTB domain and CNC homolog 2
ENSG00000289396	3.6487215238696	0.0009020200561255		novel transcript, sense intronic to DLG1
ENSG00000235621	1.32746462320329	0.0009092335641276	LINC00494	long intergenic non-protein coding RNA 494
ENSG00000271959	3.32334223951218	0.0009183163563462		
ENSG00000127928	4.42644850084763	0.0009187226919912	GNGT1	G protein subunit gamma transducin 1
ENSG00000286081	1.72160023473549	0.00094031555443		
ENSG00000160870	2.27556188373202	0.0009865361321198	CYP3A7	cytochrome P450 family 3 subfamily A member 7
ENSG00000260279	1.30032009028611	0.0009948646098143		
ENSG00000168038	1.06627838864494	0.0010183094082036	ULK4	unc-51 like kinase 4
ENSG00000143546	5.92405323779381	0.0010208057207294	S100A8	S100 calcium binding protein A8
ENSG00000132122	1.48143798653275	0.0010266981563941	SPATA6	spermatogenesis associated 6
ENSG00000179148	-1.7199919847806	0.0010505112910014	ALOXE3	arachidonate lipoxygenase 3
ENSG00000271605	2.39034800331444	0.0010505112910014	MILR1	mast cell immunoglobulin like receptor 1
ENSG00000069188	1.15583985941529	0.0010546469538986	SDK2	sidekick cell adhesion molecule 2
ENSG00000107165	-3.60698981879002	0.0010688430161024	TYRP1	tyrosinase related protein 1
ENSG00000164008	-1.11942863795801	0.0010719178780714	C1orf50	chromosome 1 open reading frame 50
ENSG00000257285	2.20935948806671	0.0010770797334307	PRMT5-DT	PRMT5 divergent transcript
ENSG00000126562	1.40334764781529	0.0010858673258101	WNK4	WNK lysine deficient protein kinase 4
ENSG00000249199	-5.92662244169528	0.0010859600599685		
ENSG00000253414	2.07250302973779	0.0010984590339326	LINC01605	long intergenic non-protein coding RNA 1605
ENSG00000080293	3.44891764412372	0.0011082960227014	SCTR	secretin receptor
ENSG00000010310	1.20046365765371	0.0011171022663357	GIPR	gastric inhibitory polypeptide receptor
ENSG00000233532	-2.4810285470656	0.0011486233217149	LINC00460	long intergenic non-protein coding RNA 460
ENSG00000145147	-2.69149181634745	0.0011661465279621	SLIT2	slit guidance ligand 2
ENSG00000244731	1.47317496183578	0.0011866206626729		
ENSG00000176049	5.41306997722906	0.0012059139988398	JAKMIP2	janus kinase and microtubule interacting protein 2
ENSG00000114473	1.03137062514744	0.0012116240288974	IQCG	IQ motif containing G
ENSG00000121858	1.22904886859473	0.0012623648486533	TNFSF10	TNF superfamily member 10
ENSG00000174640	5.07065495996683	0.0012885347748897	SLCO2A1	solute carrier organic anion transporter family member 2A1
ENSG00000260711	2.42912335653023	0.0012980314091255		
ENSG00000165495	-4.3356611091689	0.0013026639444202	PKNOX2	PBX/knotted 1 homeobox 2
ENSG00000197565	-2.70841127191033	0.0013531217191308	COL4A6	collagen type IV alpha 6 chain
ENSG00000119547	1.66231161395461	0.0013623411575957	ONECUT2	one cut homeobox 2
ENSG00000204934	-1.00838952063571	0.0013626756229531	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1
ENSG00000171014	6.07329143837796	0.0013805142101489	OR4D5	olfactory receptor family 4 subfamily D member 5
ENSG00000156299	-1.1743687777378	0.0013917648570849	TIAM1	TIAM Rac1 associated GEF 1
ENSG00000164746	3.02494807202387	0.0013917648570849	C7orf57	chromosome 7 open reading frame 57
ENSG00000254413	1.8406886148656	0.0013989691628141	CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate)
ENSG00000168477	1.71662449412798	0.001400816513961		
ENSG00000198125	2.54092545493668	0.001400816513961	MB	myoglobin
ENSG00000176428	1.34240139725443	0.0014141928600809	VPS37D	VPS37D subunit of ESCRT-I
ENSG00000153208	-2.87827639831634	0.0014565631834302	MERTK	MER proto-oncogene, tyrosine kinase
ENSG00000260231	1.53733925445782	0.0015209940492034	KDM7A-DT	KDM7A divergent transcript
ENSG00000287064	-1.83943085530533	0.0015315763687056		
ENSG00000205755	-3.07303983671269	0.0015627840780924		
ENSG00000258529	4.39639222263961	0.0015817202641206		
ENSG00000124813	1.089347346011	0.0015956598390883	RUNX2	RUNX family transcription factor 2
ENSG00000142677	-1.02513616472299	0.0016212941963774	IL22RA1	interleukin 22 receptor subunit alpha 1
ENSG00000115380	-1.20037131701205	0.0016535368182322	EFEMP1	EGF containing fibulin extracellular matrix protein 1
ENSG00000187554	1.64813218839475	0.0016797059859546	TLR5	toll like receptor 5
ENSG00000290762	1.35404652373133	0.0017277515150385		
ENSG00000155918	-1.65055212850185	0.0017661125233056	RAET1L	retinoic acid early transcript 1L
ENSG00000124588	-1.30739238946867	0.0017711046746286	NQO2	N-ribosyldihydronicotinamide:quinone dehydrogenase 2
ENSG00000090339	-1.13857280025511	0.0017785735765468	ICAM1	intercellular adhesion molecule 1
ENSG00000280739	1.05415575547	0.0018164218594168	EIF1B-AS1	EIF1B antisense RNA 1
ENSG00000120949	-2.86050998385054	0.0018397506220156	TNFRSF8	TNF receptor superfamily member 8
ENSG00000160471	-1.7441421229564	0.0018398938967781	COX6B2	cytochrome c oxidase subunit 6B2
ENSG00000185245	1.61298947816478	0.001842739582917	GP1BA	glycoprotein Ib platelet subunit alpha
ENSG00000224505	1.59506772400058	0.0018820424387116	HEXIM2-AS1	HEXIM2 antisense RNA 1
ENSG00000186377	2.42476802319376	0.0019157530687296	CYP4X1	cytochrome P450 family 4 subfamily X member 1
ENSG00000196502	1.47526874633201	0.001918326787245	SULT1A1	sulfotransferase family 1A member 1
ENSG00000121895	-1.45701790200022	0.0019398170737037	TMEM156	transmembrane protein 156
ENSG00000226250	-4.43052452008046	0.001967100355703	LINC00408	long intergenic non-protein coding RNA 408
ENSG00000256977	1.67312964625879	0.0020339541781787	LIMS3	LIM zinc finger domain containing 3
ENSG00000187730	2.2580937134257	0.0020677926477098	GABRD	gamma-aminobutyric acid type A receptor subunit delta
ENSG00000257335	1.30210534831977	0.0021057076645998	MGAM	maltase-glucoamylase
ENSG00000175445	2.86055230953004	0.0021271576299516	LPL	lipoprotein lipase
ENSG00000150750	1.29618950126487	0.0021866317823565	POU2AF2	POU class 2 homeobox associating factor 2
ENSG00000109099	-1.1636401883833	0.0021932524728616	PMP22	peripheral myelin protein 22
ENSG00000107957	1.0195148251298	0.002195416686534	SH3PXD2A	SH3 and PX domains 2A
ENSG00000082074	-4.36594033645664	0.0022237473971894	FYB1	FYN binding protein 1
ENSG00000283627	1.89678792851193	0.0023640334913002		
ENSG00000287957	5.0397710745178	0.0024929529840946		novel transcript, antisense to RIC8B
ENSG00000159871	1.72915911468012	0.0025332058288697	LYPD5	LY6/PLAUR domain containing 5
ENSG00000140465	-1.93653422350373	0.0025541222704246	CYP1A1	cytochrome P450 family 1 subfamily A member 1
ENSG00000196296	1.95937585444517	0.0025558708670252	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1
ENSG00000153347	4.27086186896544	0.0025914172074887	FAM81B	family with sequence similarity 81 member B
ENSG00000213199	1.28403148166815	0.0026088258737273	ASIC3	acid sensing ion channel subunit 3
ENSG00000166396	-2.05178518314833	0.0026264871817672	SERPINB7	serpin family B member 7
ENSG00000165046	-1.32965690444185	0.0026300078833575	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
ENSG00000183691	-1.80683120704192	0.0026855233865593	NOG	noggin
ENSG00000214756	1.37070240987587	0.0027114897204198	CSKMT	citrate synthase lysine methyltransferase
ENSG00000007952	2.82691058304663	0.0027247583272764	NOX1	NADPH oxidase 1
ENSG00000153823	-1.41900685084164	0.0027978517270784	PID1	phosphotyrosine interaction domain containing 1
ENSG00000138798	-1.0920154900738	0.0028067066187613	EGF	epidermal growth factor
ENSG00000173705	-1.11360295978909	0.0028174034282309	SUSD5	sushi domain containing 5
ENSG00000248712	2.18069212307974	0.002852532561728	CCDC153	coiled-coil domain containing 153
ENSG00000173391	-4.34547951173282	0.0029159821654817	OLR1	oxidized low density lipoprotein receptor 1
ENSG00000273173	2.93348853644769	0.0029989983032832	SNURF	SNRPN upstream open reading frame
ENSG00000082497	-1.06231895967448	0.0030208894307392		
ENSG00000259943	1.22691305296744	0.003043140812849	ZMPSTE24-DT	ZMPSTE24 divergent transcript
ENSG00000112981	1.27614514799128	0.0030448865942217	NME5	NME/NM23 family member 5
ENSG00000279342	1.58954427362744	0.0031425877050728		novel transcript, sense intronic to MSANTD2
ENSG00000147003	-1.36411155604432	0.003165114357696	CLTRN	collectrin, amino acid transport regulator
ENSG00000258053	1.50011296713424	0.0031924786979187		
ENSG00000203952	3.27150376409785	0.0032075891584564	CCDC160	coiled-coil domain containing 160
ENSG00000104237	-2.96228318453911	0.0034019027941144	RP1	RP1 axonemal microtubule associated
ENSG00000189325	-1.02076859608077	0.0034475048368787	BNIP5	BCL2 interacting protein 5
ENSG00000099834	-1.44262661577094	0.0034731107685452		
ENSG00000270605	3.54631286515072	0.0034861440217435		
ENSG00000004777	1.62684839234534	0.0035189827163752	ARHGAP33	Rho GTPase activating protein 33
ENSG00000130487	-1.50063851620581	0.0035269750271967	KLHDC7B	kelch domain containing 7B
ENSG00000131044	2.37794597701497	0.0035269750271967	TTLL9	tubulin tyrosine ligase like 9
ENSG00000256916	-4.39195977227142	0.0035475401390309	MMP20-AS1	MMP20 antisense RNA 1
ENSG00000257354	1.5612491465158	0.0035494529080482	MIRLET7IHG	MIRLET7I host gene
ENSG00000291164	4.961431065862	0.0035544784470156		
ENSG00000154451	-1.84494747793112	0.0035589646985682	GBP5	guanylate binding protein 5
ENSG00000233806	1.65630671075959	0.0035843001559908		
ENSG00000101222	2.92276160640161	0.0036161365000344	SPEF1	sperm flagellar 1
ENSG00000259704	4.90417610031202	0.0036519614694231		novel transcript, sense overlapping 3' UTR of BLM
ENSG00000105792	1.38175220048389	0.0036528844218315	CFAP69	cilia and flagella associated protein 69
ENSG00000114786	2.32226383110094	0.0036528844218315	ABHD14A-ACY1	ABHD14A-ACY1 readthrough
ENSG00000196664	3.34879562307343	0.0037266088308537	TLR7	toll like receptor 7
ENSG00000260853	1.55561360095254	0.0037654399591448	NFATC2IP-AS1	NFATC2IP antisense RNA 1
ENSG00000172824	4.15987621128603	0.003787641926429	CES4A	carboxylesterase 4A
ENSG00000285103	2.66948276366365	0.0039340128244909	EMICERI	EQTN MOB3B IFNK C9orf72 enhancer RNA I
ENSG00000173349	8.02991045297482	0.0039489078865741	SFT2D3	SFT2 domain containing 3
ENSG00000256982	-1.96577477853124	0.0039501880081427		
ENSG00000128394	1.32397508079265	0.0040224150954303	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
ENSG00000284966	2.48409821305869	0.0040329072536152		novel transcript, antisense to EFNB2
ENSG00000272106	1.51381721217249	0.0040346277968041		
ENSG00000142606	2.52112434013928	0.004038852880874	MMEL1	membrane metalloendopeptidase like 1
ENSG00000197937	-1.49033967777259	0.0040528506160713	ZNF347	zinc finger protein 347
ENSG00000176593	1.23151469329752	0.004080237755211	ZNF606-AS1	ZNF606 antisense RNA 1
ENSG00000004838	2.28295041803548	0.0041199679446584	ZMYND10	zinc finger MYND-type containing 10
ENSG00000149742	3.84855956654473	0.0041354003976649	SLC22A9	solute carrier family 22 member 9
ENSG00000236756	5.84828834182598	0.0042133338977327	DNAJC9-AS1	DNAJC9 and MRPS16 antisense RNA 1
ENSG00000127325	-3.94591140917046	0.0042267502784295	BEST3	bestrophin 3
ENSG00000146592	-1.39181284504309	0.0042520871983106	CREB5	cAMP responsive element binding protein 5
ENSG00000235244	2.13371865030783	0.0042734916908873	DANT2	DXZ4 associated non-coding transcript 2, distal
ENSG00000165269	2.19025897151693	0.0042860745275504	AQP7	aquaporin 7
ENSG00000163216	-5.12999854528277	0.0043081718104232	SPRR2D	small proline rich protein 2D
ENSG00000226913	3.13757357136272	0.0043137157801065	BSN-DT	BSN divergent transcript
ENSG00000185313	-5.64577730493332	0.0043155633968368	SCN10A	sodium voltage-gated channel alpha subunit 10
ENSG00000270344	1.3700717854533	0.0043276264291157	POC1B-AS1	POC1B antisense RNA 1
ENSG00000002745	-2.12281014673023	0.0043804380114859	WNT16	Wnt family member 16
ENSG00000215113	-3.37827104278094	0.0044215346915741	CXorf49B	chromosome X open reading frame 49B
ENSG00000198574	-1.58565618532532	0.0044288471988386	SH2D1B	SH2 domain containing 1B
ENSG00000152611	3.59925533529625	0.0044404751920734	CAPSL	calcyphosine like
ENSG00000153982	1.44612663709732	0.0044782533169301	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
ENSG00000287431	1.40067369788279	0.0046306924696383	RENO1	regulator of early neurogenesis 1
ENSG00000138380	1.11351491354871	0.0046386981372838	CARF	calcium responsive transcription factor
ENSG00000263072	1.07796005565575	0.0046390781434048	ZNF213-AS1	ZNF213 antisense RNA 1 (head to head)
ENSG00000154133	-3.2073195114252	0.0047816289756165	ROBO4	roundabout guidance receptor 4
ENSG00000144837	1.99425136284855	0.0047900082239231	PLA1A	phospholipase A1 member A
ENSG00000136114	-1.51686824457755	0.004881744908522	THSD1	thrombospondin type 1 domain containing 1
ENSG00000213468	-1.83538227211926	0.0049038116648223	FIRRE	firre intergenic repeating RNA element
ENSG00000136630	-2.93923220714779	0.0049433700501307	HLX	H2.0 like homeobox
ENSG00000262633	-1.94902955892338	0.0049604235363954		
ENSG00000113303	1.7383496116372	0.0049643226238471	BTNL8	butyrophilin like 8
ENSG00000291129	1.93363128361663	0.0050632256019426	PPIEL	peptidylprolyl isomerase E like (pseudogene)
ENSG00000225855	1.3124506667528	0.0050913216201213	RUSC1-AS1	RUSC1 antisense RNA 1
ENSG00000186399	1.52674778353508	0.0051062242883144	GOLGA8R	golgin A8 family member R
ENSG00000269693	-3.51563819064657	0.0051071007334616		
ENSG00000224186	1.89967270769037	0.005128575959635	PITX1-AS1	PITX1 antisense RNA 1
ENSG00000287358	3.4133385529687	0.0052003306147699		
ENSG00000285410	1.05266691841553	0.0052111584722492	GABPB1-IT1	GABPB1 intronic transcript
ENSG00000253123	5.55248631003492	0.0052193390671857		
ENSG00000132274	-3.63626302854402	0.0052828156109713	TRIM22	tripartite motif containing 22
ENSG00000104313	-1.15266058522586	0.0053791379755939	EYA1	EYA transcriptional coactivator and phosphatase 1
ENSG00000139269	3.0311664039141	0.0053805461599648	INHBE	inhibin subunit beta E
ENSG00000267934	4.90500065630825	0.0054001607100605		novel transcript, antisense to ZNF91
ENSG00000142621	1.14530650189371	0.0054164755130782	FHAD1	forkhead associated phosphopeptide binding domain 1
ENSG00000149972	2.81115762553944	0.005502853583316	CNTN5	contactin 5
ENSG00000187210	-1.26698100753475	0.0055383728190457	GCNT1	glucosaminyl (N-acetyl) transferase 1
ENSG00000198576	-1.00935085939343	0.0057240423240973	ARC	activity regulated cytoskeleton associated protein
ENSG00000182393	-2.64549088783179	0.0057318736557752		
ENSG00000107014	1.61468285624167	0.0057750047088322	RLN2	relaxin 2
ENSG00000103269	1.34419910410868	0.0057979935749322	RHBDL1	rhomboid like 1
ENSG00000114771	-1.20949544424047	0.0058656735679746	AADAC	arylacetamide deacetylase
ENSG00000277128	2.59280076265461	0.0058656735679746		
ENSG00000149294	2.76702776747269	0.0058748834940828	NCAM1	neural cell adhesion molecule 1
ENSG00000212939	1.37957799677027	0.005895189915396		
ENSG00000197603	1.52732893530216	0.0059317555150725	CPLANE1	ciliogenesis and planar polarity effector complex subunit 1
ENSG00000187957	-3.05178503352449	0.0059481567638842	DNER	delta/notch like EGF repeat containing
ENSG00000232406	2.7949619330013	0.0059866143280359	EPB41L1-AS1	EPB41L1 antisense RNA 1
ENSG00000147408	-1.3028906659507	0.0060000052566558	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
ENSG00000168772	1.66936086505344	0.0060311713437979	CXXC4	CXXC finger protein 4
ENSG00000100156	2.0698720260908	0.006060577734115	SLC16A8	solute carrier family 16 member 8
ENSG00000109743	1.53842669266849	0.006097522761129	BST1	bone marrow stromal cell antigen 1
ENSG00000170049	2.83483561802816	0.0061140195202036	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
ENSG00000196358	-2.12198769789177	0.006140338512114	NTNG2	netrin G2
ENSG00000197461	-1.33273548153543	0.0061483838749262	PDGFA	platelet derived growth factor subunit A
ENSG00000112706	5.07163867894804	0.0061988170790479	IMPG1	interphotoreceptor matrix proteoglycan 1
ENSG00000088726	-1.8827855697628	0.0062021899237625	TMEM40	transmembrane protein 40
ENSG00000136352	4.85228611371245	0.0062021899237625	NKX2-1	NK2 homeobox 1
ENSG00000167034	-1.06657546577008	0.0062782703388811	NKX3-1	NK3 homeobox 1
ENSG00000286785	2.5499304403881	0.0062824439838392	LINC01622	long intergenic non-protein coding RNA 1622
ENSG00000272686	1.00855089590482	0.0063335694855228	WASL-DT	WASL divergent transcript
ENSG00000128594	4.5160864451766	0.0063445506964381	LRRC4	leucine rich repeat containing 4
ENSG00000163638	-1.96783991382025	0.0063454765157505	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
ENSG00000263069	1.5540410617105	0.0063724603137268	RNF213-AS1	RNF213 antisense RNA 1
ENSG00000005249	1.13279821800205	0.0063877570316097	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
ENSG00000114248	1.46814411897661	0.0064123625542123	LRRC31	leucine rich repeat containing 31
ENSG00000251349	-1.34597869501389	0.006456137091294	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough
ENSG00000187068	-1.45443282109202	0.0064647147481477	C3orf70	chromosome 3 open reading frame 70
ENSG00000241119	1.20597585566786	0.0064653837194809	UGT1A9	UDP glucuronosyltransferase family 1 member A9
ENSG00000270659	1.61375392719225	0.0065711285222183		
ENSG00000169436	-2.23671164561283	0.0066179313649087	COL22A1	collagen type XXII alpha 1 chain
ENSG00000232803	1.11981133136762	0.0066267538865044	SLCO4A1-AS1	SLCO4A1 antisense RNA 1
ENSG00000059377	1.58753653194521	0.0066357131637697	TBXAS1	thromboxane A synthase 1
ENSG00000290930	-1.16925190355035	0.0068141366407731	OR7E91P	olfactory receptor family 7 subfamily E member 91 pseudogene
ENSG00000087494	-1.39623615859357	0.0069485593060084	PTHLH	parathyroid hormone like hormone
ENSG00000267120	-5.49047844131353	0.0070719670359188		
ENSG00000137261	-1.50321021855808	0.0070719760192801	KIAA0319	KIAA0319
ENSG00000282381	3.33020126502716	0.0071018897737336		
ENSG00000288927	1.27634486088954	0.0072897530639009		
ENSG00000228242	3.12870376664196	0.007294754292284	XPC-AS1	XPC antisense RNA 1
ENSG00000134986	2.39929533065265	0.0073397908576811	NREP	neuronal regeneration related protein
ENSG00000218416	2.01860633850159	0.0073928779554537	GPC1-AS1	GPC1 antisense RNA 1
ENSG00000182621	1.22413399865926	0.0074227570071054	PLCB1	phospholipase C beta 1
ENSG00000179344	2.112633883474	0.0074728435683101		
ENSG00000213462	2.09581066907098	0.0076224612253544	ERV3-1	endogenous retrovirus group 3 member 1, envelope
ENSG00000291032	3.14907013236117	0.00767625944268		
ENSG00000179083	-5.47910258754561	0.0081669327506041	FAM133A	family with sequence similarity 133 member A
ENSG00000182463	2.94844359031003	0.0082192276260558	TSHZ2	teashirt zinc finger homeobox 2
ENSG00000115137	1.06612798053592	0.0083669933387128	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
ENSG00000102001	3.43457770198742	0.0084898744162843	CACNA1F	calcium voltage-gated channel subunit alpha1 F
ENSG00000233757	1.37023690436045	0.008538328048174	ZNF892	zinc finger protein 892
ENSG00000185467	-1.30139071253885	0.008565532174715		
ENSG00000258465	-1.8972874088419	0.0085825480392858		
ENSG00000261553	-1.55305280731157	0.0085944158447287		
ENSG00000258727	1.20729696814913	0.0086010184530781	AP1G2-AS1	AP1G2 antisense RNA 1
ENSG00000177640	1.19244452693722	0.0086666988762251	CASC2	cancer susceptibility 2
ENSG00000243107	3.72434050293108	0.0087072915855317		
ENSG00000204681	1.03245819344767	0.0088058512669243		
ENSG00000260265	1.12035295023038	0.0088252470593878	LINC02562	long intergenic non-protein coding RNA 2562
ENSG00000235092	1.72859328221938	0.0088774988282932	ID2-AS1	ID2 antisense RNA 1
ENSG00000293550	1.13855665862139	0.0089479624050947		
ENSG00000102878	1.14894837061461	0.0090259222139575	HSF4	heat shock transcription factor 4
ENSG00000130234	1.28085559594199	0.0090971866931603	ACE2	angiotensin converting enzyme 2
ENSG00000255248	-2.93036477647199	0.0091370474184307	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene
ENSG00000082196	1.97348232791638	0.0091820405609668	C1QTNF3	C1q and TNF related 3
ENSG00000197635	-1.32913185231749	0.0094463466010709	DPP4	dipeptidyl peptidase 4
ENSG00000150594	1.0421602953112	0.00946855985366	ADRA2A	adrenoceptor alpha 2A
ENSG00000163617	1.04785656445778	0.0095123919377986	CCDC191	coiled-coil domain containing 191
ENSG00000170684	-1.01710452516226	0.0095710171242605	ZNF296	zinc finger protein 296
ENSG00000243896	-1.2277330848769	0.0096336982017832		
ENSG00000196172	1.07986587083034	0.0097299869884539	ZNF681	zinc finger protein 681
ENSG00000099260	1.50088383174934	0.0097834922325606	PALMD	palmdelphin
ENSG00000286909	2.03328783279961	0.0098921964276452		
ENSG00000254815	1.10903521686838	0.0099723848687681		
ENSG00000170775	1.37357756035461	0.0100286424312811	GPR37	G protein-coupled receptor 37
ENSG00000285077	1.31469822664254	0.010553388128194		
ENSG00000234899	1.057695677845	0.0105625176235489	SOX9-AS1	SOX9 antisense RNA 1
ENSG00000102879	-1.40027993746612	0.010564653696344	CORO1A	coronin 1A
ENSG00000248429	-2.49444924701868	0.0107893340295218	GASK1B-AS1	GASK1B antisense RNA 1
ENSG00000286393	-2.31992466346409	0.0107949232439464		
ENSG00000281026	1.88738474929268	0.0109143165272738	N4BP2L2-IT2	N4BPL2 intronic transcript 2
ENSG00000168874	1.81698659330018	0.0109197793077702	ATOH8	atonal bHLH transcription factor 8
ENSG00000286974	2.25758224925542	0.010979481619476		novel transcript, antisense to TNXB
ENSG00000148702	4.19317890051261	0.0112456544157892	HABP2	hyaluronan binding protein 2
ENSG00000139597	1.69412868071375	0.0112919962223656	N4BP2L1	NEDD4 binding protein 2 like 1
ENSG00000288720	1.00010922730444	0.0113340394078577		
ENSG00000224819	3.44428036415194	0.0114205807228298		
ENSG00000173585	3.45317247894074	0.0114249113314702	CCR9	C-C motif chemokine receptor 9
ENSG00000007314	-1.2573986106521	0.0115159456547392	SCN4A	sodium voltage-gated channel alpha subunit 4
ENSG00000136842	-1.29080813359644	0.0117003426819928	TMOD1	tropomodulin 1
ENSG00000126709	-2.67095004873412	0.0118080883313445	IFI6	interferon alpha inducible protein 6
ENSG00000185686	1.40249936937744	0.0118093880035538	PRAME	PRAME nuclear receptor transcriptional regulator
ENSG00000224389	1.93806002580803	0.0118802248012119	C4B	complement C4B (Chido blood group)
ENSG00000155530	2.26120079909358	0.0119726670519615	LRGUK	leucine rich repeats and guanylate kinase domain containing
ENSG00000171811	1.1569200555215	0.0121524296525393	CFAP46	cilia and flagella associated protein 46
ENSG00000234432	1.2759886937115	0.0121933070676428	LINC02983	long intergenic non-protein coding RNA 2983
ENSG00000205890	1.22101367938311	0.0122299922151759		novel transcript, antisense to CCDC64B
ENSG00000132746	1.07748890350346	0.0125173745026388	ALDH3B2	aldehyde dehydrogenase 3 family member B2
ENSG00000229666	1.90489022840727	0.0125713215625156	MAST4-AS1	MAST4 antisense RNA 1
ENSG00000119283	1.76883250333885	0.0127059138334036	TRIM67	tripartite motif containing 67
ENSG00000179542	-1.71406845806724	0.0127059138334036	SLITRK4	SLIT and NTRK like family member 4
ENSG00000286588	2.91207583608299	0.0127252534453152		novel transcript, antisense to SEPT2
ENSG00000223823	3.14331054769621	0.0128088788939873	LINC01342	long intergenic non-protein coding RNA 1342
ENSG00000274002	3.58301941114075	0.0128882496566302		
ENSG00000115008	-3.0722896384006	0.0129686277496743	IL1A	interleukin 1 alpha
ENSG00000012124	-1.97420977595662	0.0129751091410955	CD22	CD22 molecule
ENSG00000069812	-3.96995801067557	0.0129797978143485	HES2	hes family bHLH transcription factor 2
ENSG00000161381	1.61353611139104	0.0132079686789361	PLXDC1	plexin domain containing 1
ENSG00000272668	1.54376375586592	0.0132389698276335		novel transcript, antisense to VSIG8
ENSG00000231412	2.42265725101549	0.0133007410253498	LINC03078	long intergenic non-protein coding RNA 3078
