	log2FoldChange	padj	external_gene_name	Description
ENSG00000134775	-3.29354528141369	7.12306908440539e-06	FHOD3	formin homology 2 domain containing 3
ENSG00000231298	-1.81048043176282	8.2681948725348e-06	MANCR	mitotically associated long non coding RNA
ENSG00000130962	-1.04758153925237	8.2910181322395e-06	PRRG1	proline rich and Gla domain 1
ENSG00000197050	1.53411168631808	8.53630782656239e-06	ZNF420	zinc finger protein 420
ENSG00000171522	-1.39750972900768	8.8607881075652e-06	PTGER4	prostaglandin E receptor 4
ENSG00000162949	1.08390474772516	9.82988787505785e-06	CAPN13	calpain 13
ENSG00000187601	-1.87114762947843	1.03776447651058e-05	MAGEH1	MAGE family member H1
ENSG00000110195	1.59991672764359	1.03779745210514e-05	FOLR1	folate receptor alpha
ENSG00000158691	1.10854350248709	1.03779745210514e-05	ZSCAN12	zinc finger and SCAN domain containing 12
ENSG00000203688	-1.80414756787088	1.09053238373918e-05	LINC02487	long intergenic non-protein coding RNA 2487
ENSG00000235142	2.79967547309235	1.09931415174283e-05	LINC02532	long intergenic non-protein coding RNA 2532
ENSG00000169242	1.05711211321345	1.13007876067331e-05	EFNA1	ephrin A1
ENSG00000143816	-1.19938375751961	1.13439169824551e-05	WNT9A	Wnt family member 9A
ENSG00000015520	1.89419908750801	1.1351610206899e-05	NPC1L1	NPC1 like intracellular cholesterol transporter 1
ENSG00000160712	1.86285070652981	1.14102987682397e-05	IL6R	interleukin 6 receptor
ENSG00000198681	6.60924742576667	1.14102987682397e-05	MAGEA1	MAGE family member A1
ENSG00000198133	1.05111268965762	1.15202217525021e-05	TMEM229B	transmembrane protein 229B
ENSG00000198315	1.0431424157675	1.23681639041145e-05	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
ENSG00000135960	-1.28898278977592	1.24045061383102e-05	EDAR	ectodysplasin A receptor
ENSG00000164509	-2.71072186721787	1.27207831133905e-05	IL31RA	interleukin 31 receptor A
ENSG00000223802	3.07224967632046	1.30360411931833e-05	CERS1	ceramide synthase 1
ENSG00000135253	-1.72886568133655	1.32959867281714e-05	KCP	kielin cysteine rich BMP regulator
ENSG00000158825	-2.03941800315264	1.34560504338991e-05	CDA	cytidine deaminase
ENSG00000164761	-3.33163792247539	1.37053176351989e-05	TNFRSF11B	TNF receptor superfamily member 11b
ENSG00000137364	1.01851498747762	1.38631276019501e-05	TPMT	thiopurine S-methyltransferase
ENSG00000153485	1.05327236248549	1.41339094148981e-05		
ENSG00000259863	1.97401393566467	1.47901879032805e-05	SH3RF3-AS1	SH3RF3 antisense RNA 1
ENSG00000007306	3.01926557558813	1.51018124429721e-05		
ENSG00000134240	4.47589147824624	1.61829409960277e-05	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2
ENSG00000290930	-2.56328563515954	1.68041992951463e-05	OR7E91P	olfactory receptor family 7 subfamily E member 91 pseudogene
ENSG00000285722	-2.4028902527445	1.68331375007206e-05		
ENSG00000137745	-3.00195196948322	1.77420723140415e-05	MMP13	matrix metallopeptidase 13
ENSG00000204983	1.32124000697642	1.77925208032251e-05		
ENSG00000205809	-2.98918259372925	1.80095273630368e-05	KLRC2	killer cell lectin like receptor C2
ENSG00000185615	4.21005208643361	1.81193782119656e-05	PDIA2	protein disulfide isomerase family A member 2
ENSG00000172175	-1.15012148990198	1.84158914024292e-05	MALT1	MALT1 paracaspase
ENSG00000239713	4.29227554885419	1.84493176666787e-05	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
ENSG00000134627	-1.2259914921469	1.87874089707102e-05	PIWIL4	piwi like RNA-mediated gene silencing 4
ENSG00000170961	-4.78319733699592	1.92074106663911e-05	HAS2	hyaluronan synthase 2
ENSG00000159433	-1.42502867014614	1.94324556283515e-05	STARD9	StAR related lipid transfer domain containing 9
ENSG00000106034	-2.91011504281114	2.05834097022449e-05	CPED1	cadherin like and PC-esterase domain containing 1
ENSG00000185477	2.60096300641579	2.10397196276624e-05	GPRIN3	GPRIN family member 3
ENSG00000026025	-2.34294961260145	2.19142836958299e-05	VIM	vimentin
ENSG00000127152	1.49798437427939	2.3761872681891e-05	BCL11B	BCL11 transcription factor B
ENSG00000150394	-3.29267339663873	2.37957591285163e-05	CDH8	cadherin 8
ENSG00000091129	-5.45387213135661	2.41537715236977e-05	NRCAM	neuronal cell adhesion molecule
ENSG00000214274	1.43330697307447	2.45809616131555e-05	ANG	angiogenin
ENSG00000212724	-6.51691612523644	2.69683968529503e-05		
ENSG00000115525	-1.06065402599967	2.73138190510942e-05	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
ENSG00000197016	-6.48330456415531	2.78780182081972e-05	ZNF470	zinc finger protein 470
ENSG00000166394	-1.06455311670803	2.81107570452728e-05	CYB5R2	cytochrome b5 reductase 2
ENSG00000172955	2.05461210699394	2.8155771293825e-05	ADH6	alcohol dehydrogenase 6 (class V)
ENSG00000139508	1.01312730758292	3.05546945980447e-05	SLC46A3	solute carrier family 46 member 3
ENSG00000125285	3.12099947481639	3.0659208452534e-05	SOX21	SRY-box transcription factor 21
ENSG00000130856	1.1631260533453	3.13855000150161e-05	ZNF236	zinc finger protein 236
ENSG00000129173	1.01732250463273	3.15827796565582e-05	E2F8	E2F transcription factor 8
ENSG00000166263	1.11495223032814	3.20073917504566e-05	STXBP4	syntaxin binding protein 4
ENSG00000260804	-1.1499024657875	3.38587641680141e-05	LINC01963	long intergenic non-protein coding RNA 1963
ENSG00000112852	5.05889982272937	3.39325934895456e-05		
ENSG00000152784	1.0809281274567	3.42899592341149e-05	PRDM8	PR/SET domain 8
ENSG00000265107	6.43108664786681	3.46876300856201e-05	GJA5	gap junction protein alpha 5
ENSG00000204767	-5.94291740105999	3.47074424859545e-05	INSYN2B	inhibitory synaptic factor family member 2B
ENSG00000007402	1.49388534604863	3.47696877184492e-05	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
ENSG00000168916	1.15044560671875	3.50556118091573e-05	ZNF608	zinc finger protein 608
ENSG00000182986	-1.50029408741927	3.50556118091573e-05	ZNF320	zinc finger protein 320
ENSG00000198574	-2.1616658912847	3.62980468108723e-05	SH2D1B	SH2 domain containing 1B
ENSG00000166592	-1.93472543597809	3.67026768011413e-05	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator
ENSG00000151778	-6.45135658983479	3.70487102779679e-05	SERP2	stress associated endoplasmic reticulum protein family member 2
ENSG00000196427	-3.71977247353248	3.76631093318678e-05	NBPF4	NBPF member 4
ENSG00000159231	-1.50315257623805	3.78196558757706e-05	CBR3	carbonyl reductase 3
ENSG00000089472	4.07809212956119	3.90949023548383e-05	HEPH	hephaestin
ENSG00000185697	-1.27810870041166	4.08738016037082e-05	MYBL1	MYB proto-oncogene like 1
ENSG00000291112	1.66312421395835	4.24726874670876e-05		
ENSG00000115602	-1.04443970384221	4.60159355131397e-05	IL1RL1	interleukin 1 receptor like 1
ENSG00000177103	-4.64310628121388	4.78245491522796e-05	DSCAML1	DS cell adhesion molecule like 1
ENSG00000253522	-1.25180392620514	4.82027120954737e-05	MIR3142HG	MIR3142 host gene
ENSG00000092978	1.26752778424764	5.06182572724675e-05	GPATCH2	G-patch domain containing 2
ENSG00000151835	-1.09572833731787	5.10280529533015e-05	SACS	sacsin molecular chaperone
ENSG00000136244	-1.65831128757795	5.16501005122466e-05	IL6	interleukin 6
ENSG00000234171	1.16462705980007	5.26676221975468e-05	RNASEH1-DT	RNASEH1 divergent transcript
ENSG00000139946	1.12402435810877	5.31093047648185e-05	PELI2	pellino E3 ubiquitin protein ligase family member 2
ENSG00000213030	-6.53458534615313	5.33427101028812e-05	CGB8	chorionic gonadotropin subunit beta 8
ENSG00000138207	1.64462453723396	5.38221845227535e-05	RBP4	retinol binding protein 4
ENSG00000169896	-2.18345705373843	5.38691967137563e-05	ITGAM	integrin subunit alpha M
ENSG00000288558	-1.24726334978641	5.53352848882332e-05	DUS4L-BCAP29	DUS4L-BCAP29 readthrough
ENSG00000274070	-1.17387663231455	5.68223978302754e-05	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2
ENSG00000131773	1.00773498960822	5.77151841141304e-05	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
ENSG00000163701	1.12306013088813	5.78954121861836e-05	IL17RE	interleukin 17 receptor E
ENSG00000184454	1.09434736615283	5.94233310392941e-05	NCMAP	non-compact myelin associated protein
ENSG00000186417	1.77249537221555	6.06265432632869e-05	GLDN	gliomedin
ENSG00000081277	-6.39962209651685	6.17571001993114e-05	PKP1	plakophilin 1
ENSG00000124939	4.59831174190379	6.22354343658116e-05	SCGB2A1	secretoglobin family 2A member 1
ENSG00000165072	-2.81499420689732	6.29872855686122e-05		
ENSG00000170074	-5.2862124567477	6.31660035466833e-05	FAM153A	family with sequence similarity 153 member A
ENSG00000248515	6.37635696779741	6.35891421179243e-05		
ENSG00000166741	1.58011952519267	6.54081041703414e-05	NNMT	nicotinamide N-methyltransferase
ENSG00000136352	5.849519795117	6.72861145367635e-05	NKX2-1	NK2 homeobox 1
ENSG00000270607	-4.61132138640251	6.83995894105102e-05	LEISA1	lncRNA enhancing IL-6/STAT3 signaling activation 1
ENSG00000034053	-3.3310141998005	7.04210307526755e-05		
ENSG00000213694	-1.49720439424047	7.08109094352744e-05	S1PR3	sphingosine-1-phosphate receptor 3
ENSG00000277075	1.65839486972555	7.40251465641495e-05	H2AC8	H2A clustered histone 8
ENSG00000168135	1.62304363823355	7.56343228139457e-05	KCNJ4	potassium inwardly rectifying channel subfamily J member 4
ENSG00000135917	1.72538993481936	7.6431323531397e-05	SLC19A3	solute carrier family 19 member 3
ENSG00000189325	-1.2923979857107	7.65313107049176e-05	BNIP5	BCL2 interacting protein 5
ENSG00000078725	6.33367629443864	7.71068453649959e-05	BRINP1	BMP/retinoic acid inducible neural specific 1
ENSG00000259943	1.38137617214283	7.81645933832665e-05	ZMPSTE24-DT	ZMPSTE24 divergent transcript
ENSG00000122711	3.25702447103072	8.00794051179018e-05	SPINK4	serine peptidase inhibitor Kazal type 4
ENSG00000122035	1.73223887985458	8.07754150786057e-05	RASL11A	RAS like family 11 member A
ENSG00000267040	4.99164816191424	8.17239974593807e-05	ATP8B1-AS1	ATP8B1 antisense RNA 1
ENSG00000273542	1.84714883647353	8.19221742776487e-05	H4C12	H4 clustered histone 12
ENSG00000152229	-1.17684665112282	8.44096529640652e-05	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
ENSG00000196981	1.09338798673008	8.59002523322906e-05	WDR5B	WD repeat domain 5B
ENSG00000176714	1.27284163407967	8.64297465656673e-05	CCDC121	coiled-coil domain containing 121
ENSG00000157388	1.5464340317897	8.7868799311755e-05	CACNA1D	calcium voltage-gated channel subunit alpha1 D
ENSG00000231683	1.15822922100977	9.0414460022981e-05	KILH	KRT19 interacting long noncoding RNA in hepatocellular carcinoma
ENSG00000148082	-1.17836009314912	9.0462411385583e-05	SHC3	SHC adaptor protein 3
ENSG00000171840	-2.4275389744706	9.05631607252216e-05	NINJ2	ninjurin 2
ENSG00000291096	-1.24106277953402	9.48271380110164e-05		
ENSG00000103647	-2.11409118254311	9.924924403913e-05	CORO2B	coronin 2B
ENSG00000198643	5.66102115421028	0.0001009696004072	FAM3D	FAM3 metabolism regulating signaling molecule D
ENSG00000261175	2.45815318792311	0.000101007777548	LINC02188	long intergenic non-protein coding RNA 2188
ENSG00000143631	-3.44576008759609	0.0001083302014002	FLG	filaggrin
ENSG00000166396	-1.7554300078803	0.0001098303916558	SERPINB7	serpin family B member 7
ENSG00000104290	1.13792907919766	0.00011244729362	FZD3	frizzled class receptor 3
ENSG00000179083	2.38136097317611	0.0001157341026688	FAM133A	family with sequence similarity 133 member A
ENSG00000187498	-2.71886607189645	0.0001157341026688	COL4A1	collagen type IV alpha 1 chain
ENSG00000226250	-6.33428554608496	0.0001164589076412	LINC00408	long intergenic non-protein coding RNA 408
ENSG00000213468	-2.83899547168143	0.0001165507708071	FIRRE	firre intergenic repeating RNA element
ENSG00000163545	-1.42558682831896	0.0001209151665625	NUAK2	NUAK family kinase 2
ENSG00000135773	2.03988379362516	0.0001262964890989	CAPN9	calpain 9
ENSG00000108984	1.49849930687721	0.0001275947383184	MAP2K6	mitogen-activated protein kinase kinase 6
ENSG00000157502	-3.35837458585352	0.0001294229167976	PWWP3B	PWWP domain containing 3B
ENSG00000181982	-1.01303173313865	0.0001294229167976	CCDC149	coiled-coil domain containing 149
ENSG00000229155	1.3187351488803	0.0001315731723977	LINC02038	long intergenic non-protein coding RNA 2038
ENSG00000100311	-1.77192419186335	0.0001325697985561	PDGFB	platelet derived growth factor subunit B
ENSG00000162383	1.94508715437496	0.0001478474248994	SLC1A7	solute carrier family 1 member 7
ENSG00000152137	-3.65418547840621	0.0001480133384115	HSPB8	heat shock protein family B (small) member 8
ENSG00000147180	1.8327156016798	0.0001493131458884	ZNF711	zinc finger protein 711
ENSG00000138036	1.03559776834641	0.0001575196366713	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
ENSG00000135604	-2.35427725366639	0.0001602400929652	STX11	syntaxin 11
ENSG00000136881	2.56925917865734	0.0001621401823772	BAAT	bile acid-CoA:amino acid N-acyltransferase
ENSG00000140057	1.06248047436487	0.0001625474251913	AK7	adenylate kinase 7
ENSG00000104371	1.20976471653058	0.000162703953799	DKK4	dickkopf WNT signaling pathway inhibitor 4
ENSG00000173699	-4.79400299034414	0.000162703953799	SPATA3	spermatogenesis associated 3
ENSG00000136274	-2.41022386567761	0.000164134775042	NACAD	NAC alpha domain containing
ENSG00000127920	-2.18267948580122	0.0001643553056376	GNG11	G protein subunit gamma 11
ENSG00000124613	1.54138541687468	0.0001719654144909	ZNF391	zinc finger protein 391
ENSG00000224032	1.0054386665874	0.0001732898786969	EPB41L4A-AS1	EPB41L4A antisense RNA 1
ENSG00000121552	-2.37733713870296	0.0001761976952823	CSTA	cystatin A
ENSG00000272734	-1.17992295620222	0.0001762844340913	ADIRF-AS1	ADIRF antisense RNA 1
ENSG00000106327	-1.4059565809274	0.0001795102543329	TFR2	transferrin receptor 2
ENSG00000150722	-1.44329010956785	0.0001809837972938	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C
ENSG00000250072	-2.029263978018	0.0001813862268365	SH3TC2-DT	SH3TC2 divergent transcript
ENSG00000241794	-3.78915407870846	0.0001817344420508	SPRR2A	small proline rich protein 2A
ENSG00000255248	-4.34801646184237	0.0001923145415512	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene
ENSG00000146477	-1.26401125443465	0.0001932917723179	SLC22A3	solute carrier family 22 member 3
ENSG00000117122	-6.27497121320879	0.0001947244045586	MFAP2	microfibril associated protein 2
ENSG00000119866	-2.50758626621653	0.000201933543949	BCL11A	BCL11 transcription factor A
ENSG00000182912	-2.63305110311473	0.000201933543949	TSPEAR-AS2	TSPEAR antisense RNA 2
ENSG00000159082	-1.34432359981924	0.0002058991212781	SYNJ1	synaptojanin 1
ENSG00000256073	1.94145720086732	0.0002063444368743	URB1-AS1	URB1 antisense RNA 1 (head to head)
ENSG00000176046	4.46142897802803	0.0002126658975014	NUPR1	nuclear protein 1, transcriptional regulator
ENSG00000165868	-1.08298947478565	0.0002138095629806	HSPA12A	heat shock protein family A (Hsp70) member 12A
ENSG00000185269	2.01750798103106	0.0002141649202167	NOTUM	notum, palmitoleoyl-protein carboxylesterase
ENSG00000158486	-1.16395134014226	0.0002195024490393	DNAH3	dynein axonemal heavy chain 3
ENSG00000042317	1.03968738954238	0.0002208710326195	SPATA7	spermatogenesis associated 7
ENSG00000176771	-3.38307213778025	0.0002248868788164	NCKAP5	NCK associated protein 5
ENSG00000102886	-1.27005996231429	0.0002299510859889	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3
ENSG00000143344	1.00788934323438	0.0002307324709266	RGL1	ral guanine nucleotide dissociation stimulator like 1
ENSG00000255071	-2.07842147448735	0.0002312554404023	SAA2-SAA4	SAA2-SAA4 readthrough
ENSG00000156313	1.00483056749383	0.0002329286810505	RPGR	retinitis pigmentosa GTPase regulator
ENSG00000177675	-2.11526471483722	0.0002377032181109	CD163L1	CD163 molecule like 1
ENSG00000166311	-1.32419468020913	0.0002380015422403	SMPD1	sphingomyelin phosphodiesterase 1
ENSG00000168661	1.38160908300991	0.0002391789406924	ZNF30	zinc finger protein 30
ENSG00000235092	2.11392360512842	0.000244775909655	ID2-AS1	ID2 antisense RNA 1
ENSG00000137941	-1.01119409916398	0.0002457496511596	TTLL7	tubulin tyrosine ligase like 7
ENSG00000104537	-2.26287909390588	0.0002462507328363	ANXA13	annexin A13
ENSG00000120949	-3.03685428914831	0.000252351384518	TNFRSF8	TNF receptor superfamily member 8
ENSG00000189056	-2.45539092062134	0.0002539048791627	RELN	reelin
ENSG00000120327	-1.58677265931258	0.000277787630396		
ENSG00000100100	-2.88867525698599	0.0002794264539526	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
ENSG00000285744	-2.71914440550842	0.0002830120972701	MITA1	metabolism induced tumor activator 1
ENSG00000105696	-2.49324945033328	0.0002890208061174	TMEM59L	transmembrane protein 59 like
ENSG00000167552	-1.03666722670757	0.0002907287857062	TUBA1A	tubulin alpha 1a
ENSG00000166866	2.19120667379298	0.0002908121367095	MYO1A	myosin IA
ENSG00000134757	6.14659759208848	0.0002912195471465	DSG3	desmoglein 3
ENSG00000189298	2.205328990382	0.0002984549064715	ZKSCAN3	zinc finger with KRAB and SCAN domains 3
ENSG00000276170	1.18427474967852	0.0003024959161274		
ENSG00000105875	-1.21048446991946	0.0003026665983132	WDR91	WD repeat domain 91
ENSG00000267296	1.76121767041246	0.0003197985908436	CEBPA-DT	CEBPA divergent transcript
ENSG00000185924	-1.99529235745061	0.0003292867167242	RTN4RL1	reticulon 4 receptor like 1
ENSG00000124507	-1.53266298702513	0.0003345311562551	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
ENSG00000282728	-6.36237078700178	0.0003384985432707	PGR-AS1	PGR antisense RNA 1
ENSG00000268912	-4.71768577015627	0.0003401685327093		
ENSG00000278828	1.72748250856756	0.0003452607704312	H3C10	H3 clustered histone 10
ENSG00000165046	-1.31601070293306	0.0003469815356901	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
ENSG00000184792	-1.08804142214472	0.0003514833145835	OSBP2	oxysterol binding protein 2
ENSG00000159450	-1.65931394598411	0.0003564408044528	TCHH	trichohyalin
ENSG00000108691	-4.3914199224663	0.0003636271830676	CCL2	C-C motif chemokine ligand 2
ENSG00000069764	1.43727588126716	0.0003817224072915		
ENSG00000187193	-1.08676422657138	0.0003822324190311	MT1X	metallothionein 1X
ENSG00000124097	2.66917759662638	0.0003833062729883	HMGB1P1	high mobility group box 1 pseudogene 1
ENSG00000185352	-6.22985147952974	0.0003908243753127	HS6ST3	heparan sulfate 6-O-sulfotransferase 3
ENSG00000075651	1.0081345530128	0.0003999770897421	PLD1	phospholipase D1
ENSG00000089199	-6.298460634306	0.0004134461485494	CHGB	chromogranin B
ENSG00000144445	-1.27441468028122	0.0004364012537684	KANSL1L	KAT8 regulatory NSL complex subunit 1 like
ENSG00000248323	-1.72792964713508	0.0004387617083019	LUCAT1	lung cancer associated transcript 1
ENSG00000170516	5.3317146476842	0.000444717868494	COX7B2	cytochrome c oxidase subunit 7B2
ENSG00000205707	1.06840906096172	0.0004512849627957	ETFRF1	electron transfer flavoprotein regulatory factor 1
ENSG00000136114	-2.22495691096112	0.000476943742693	THSD1	thrombospondin type 1 domain containing 1
ENSG00000184956	2.92952217886726	0.0004812714707502		
ENSG00000253910	-2.1456038810983	0.0004841697847859	PCDHGB2	protocadherin gamma subfamily B, 2
ENSG00000227121	5.33327696183281	0.0004847329975715	LINC02672	long intergenic non-protein coding RNA 2672
ENSG00000136867	-1.06876543963123	0.0004998948667619	SLC31A2	solute carrier family 31 member 2
ENSG00000160229	-3.78054745002626	0.0005026315750451	ZNF66	zinc finger protein 66
ENSG00000219607	2.43623059013551	0.0005068459435709	PPP1R3G	protein phosphatase 1 regulatory subunit 3G
ENSG00000234284	6.21485859686284	0.0005224397437517	ZNF879	zinc finger protein 879
ENSG00000182327	1.67256687226556	0.0005271734245203	GLTPD2	glycolipid transfer protein domain containing 2
ENSG00000178184	1.86062930879279	0.0005276238898095	PARD6G	par-6 family cell polarity regulator gamma
ENSG00000264247	1.05172105227966	0.0005545285341138	ZNF407-AS1	ZNF407 antisense RNA 1
ENSG00000222001	6.03445564951241	0.0005561735820803		novel transcript, antisense to NGEF
ENSG00000168386	-1.01001074683203	0.0005594915718022	FILIP1L	filamin A interacting protein 1 like
ENSG00000137968	1.49046283653026	0.0005622441351519	SLC44A5	solute carrier family 44 member 5
ENSG00000204920	1.06031415364827	0.0005649888576615	ZNF155	zinc finger protein 155
ENSG00000286909	2.33696948817674	0.0005814026177879		
ENSG00000215808	6.10303223268468	0.000583317980284	LINC01139	long intergenic non-protein coding RNA 1139
ENSG00000170684	-1.3534217827529	0.0006022324498454	ZNF296	zinc finger protein 296
ENSG00000287156	1.00448645446486	0.0006230982447228		novel transcript, antisense to BMP4
ENSG00000177096	2.03550782499112	0.0006394192269901	PHETA2	PH domain containing endocytic trafficking adaptor 2
ENSG00000086730	-1.48170724419808	0.000645862954735	LAT2	linker for activation of T cells family member 2
ENSG00000265778	3.18790307834763	0.0006599128321121	ZNF516-AS1	ZNF516 antisense RNA 1
ENSG00000121989	1.27268821751518	0.0006608272420597	ACVR2A	activin A receptor type 2A
ENSG00000166535	-3.81294204545102	0.0006838305908324	A2ML1	alpha-2-macroglobulin like 1
ENSG00000139910	-1.88326096144084	0.0006858327871244	NOVA1	NOVA alternative splicing regulator 1
ENSG00000256916	-5.29053607669735	0.0007030794007896	MMP20-AS1	MMP20 antisense RNA 1
ENSG00000184058	-4.36550857731378	0.0007103279033492	TBX1	T-box transcription factor 1
ENSG00000287593	-3.86757684841432	0.0007173915914157		novel transcript, antisense to ADTRP
ENSG00000248592	1.85931833124513	0.0007214110994789	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
ENSG00000196074	1.0228821001078	0.0007349513720139	SYCP2	synaptonemal complex protein 2
ENSG00000204422	5.94698376404779	0.0007384734522497		
ENSG00000214595	1.55569948995827	0.0007442893167332	EML6	EMAP like 6
ENSG00000237424	1.07260026249976	0.0007496280887433	FOXD2-AS1	FOXD2 adjacent opposite strand RNA 1
ENSG00000177932	1.43600254234546	0.0007755099840848	ZNF354C	zinc finger protein 354C
ENSG00000291164	5.18275579406449	0.0007958753916708		
ENSG00000120833	-1.31455174102843	0.0007975138542762	SOCS2	suppressor of cytokine signaling 2
ENSG00000271079	-1.20199367589901	0.0008073135762838		
ENSG00000277758	-2.06802657994424	0.0008080648671438		
ENSG00000104237	-3.19153701833728	0.0008147054537867	RP1	RP1 axonemal microtubule associated
ENSG00000253304	-2.22646402259888	0.0008188775634895	TMEM200B	transmembrane protein 200B
ENSG00000152689	-1.21335325861035	0.000822166037617	RASGRP3	RAS guanyl releasing protein 3
ENSG00000197587	-1.38255525647218	0.0008283901225005	DMBX1	diencephalon/mesencephalon homeobox 1
ENSG00000173227	-1.0761187353725	0.0008327827714537	SYT12	synaptotagmin 12
ENSG00000128596	-1.54421155730411	0.0008688427650848	CCDC136	coiled-coil domain containing 136
ENSG00000120662	1.12775978354896	0.0008716705640808	MTRF1	mitochondrial translation release factor 1
ENSG00000223617	-1.25115031874792	0.0008748709657479	LINC00370	long intergenic non-protein coding RNA 370
ENSG00000237988	-1.87531214627651	0.000884354790124		
ENSG00000147100	2.22389968516669	0.0008856892131056	SLC16A2	solute carrier family 16 member 2
ENSG00000204128	1.01986678144946	0.0009056864200117	C2orf72	chromosome 2 open reading frame 72
ENSG00000243955	4.56936069402425	0.0009119055885854	GSTA1	glutathione S-transferase alpha 1
ENSG00000158050	1.3971655213633	0.0009295826651344	DUSP2	dual specificity phosphatase 2
ENSG00000031081	-1.32939884364437	0.000934985626469	ARHGAP31	Rho GTPase activating protein 31
ENSG00000104818	-2.56211981975172	0.0009412957706768	CGB2	chorionic gonadotropin subunit beta 2
ENSG00000221990	1.02884177461933	0.0009414532185721	EXOC3-AS1	EXOC3 antisense RNA 1
ENSG00000261371	-2.17043492834868	0.0009915800433843	PECAM1	platelet and endothelial cell adhesion molecule 1
ENSG00000167614	-2.59020839268723	0.0009915850808541		
ENSG00000290387	1.14817662097045	0.0009965325490674		
ENSG00000163531	-1.06348463980022	0.0010125028488674	NFASC	neurofascin
ENSG00000146555	-1.68649112575452	0.0010220717941907	SDK1	sidekick cell adhesion molecule 1
ENSG00000245293	2.28129349116154	0.001036516719769	CYP2U1-AS1	CYP2U1 and SGMS2 antisense RNA 1
ENSG00000233532	-2.60958850187969	0.0010537728893403	LINC00460	long intergenic non-protein coding RNA 460
ENSG00000125430	2.15932533233447	0.0010596194279495	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1
ENSG00000143147	1.14356775265925	0.0010764345728194	GPR161	G protein-coupled receptor 161
ENSG00000116254	-1.69289219811987	0.0010780352794177	CHD5	chromodomain helicase DNA binding protein 5
ENSG00000287566	3.06545538357304	0.0010997320981022		
ENSG00000138347	-2.75926799771881	0.0011067537909372	MYPN	myopalladin
ENSG00000168077	1.24019868735401	0.0011082859363403	SCARA3	scavenger receptor class A member 3
ENSG00000213199	-2.06663756659443	0.001110091501922	ASIC3	acid sensing ion channel subunit 3
ENSG00000121858	1.22628854301065	0.0011185495369169	TNFSF10	TNF superfamily member 10
ENSG00000100985	-4.86548846304638	0.0011275892223366	MMP9	matrix metallopeptidase 9
ENSG00000158321	1.79592172543446	0.0011324369986022	AUTS2	activator of transcription and developmental regulator AUTS2
ENSG00000165238	-1.00085079681246	0.0011439735586431	WNK2	WNK lysine deficient protein kinase 2
ENSG00000090339	-1.16525284722969	0.0011457539598796	ICAM1	intercellular adhesion molecule 1
ENSG00000276850	-1.01054271578999	0.0011481511038017		
ENSG00000250312	-1.75587872918258	0.0011535488826558	ZNF718	zinc finger protein 718
ENSG00000153982	1.44799520159565	0.0011605805798532	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
ENSG00000215113	-4.13292174276149	0.0011719982740801	CXorf49B	chromosome X open reading frame 49B
ENSG00000102781	-1.07809019270515	0.0011861354016852	KATNAL1	katanin catalytic subunit A1 like 1
ENSG00000166840	-5.03743465477698	0.0012012256149956	GLYATL1	glycine-N-acyltransferase like 1
ENSG00000269825	-2.90182030386871	0.0012214044736317		
ENSG00000165879	1.05018034333736	0.0012329792590163	FRAT1	FRAT regulator of WNT signaling pathway 1
ENSG00000182963	-3.62704798208279	0.0012524083130339	GJC1	gap junction protein gamma 1
ENSG00000261305	-2.31684575763739	0.0012811233216242		novel transcript, overlapping LRRC61
ENSG00000270959	1.05540323855348	0.0013190308141162	LPP-AS2	LPP antisense RNA 2
ENSG00000139597	2.01585503650736	0.0013497898552702	N4BP2L1	NEDD4 binding protein 2 like 1
ENSG00000263004	1.18901664625746	0.001356637578004	AKAP1-DT	AKAP1 divergent transcript
ENSG00000142156	1.03588953055084	0.0013794647597292	COL6A1	collagen type VI alpha 1 chain
ENSG00000170927	-1.66622583754464	0.0013878806282853	PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin
ENSG00000240771	-1.07839349684644	0.0013891792145951	ARHGEF25	Rho guanine nucleotide exchange factor 25
ENSG00000273032	-1.01781778667677	0.0014059032651688	DGCR5	DiGeorge syndrome critical region gene 5
ENSG00000251602	1.66496735875836	0.0014357665483947	MTA1-DT	MTA1 divergent transcript
ENSG00000258064	-4.6291269507308	0.00144124168369		
ENSG00000283064	3.06641211878652	0.0014415172863182	H2BC6-AS1	H2BC6 antisense RNA 1
